748;'PAPILOSCOPISTA'
749;'PARASITOLOGISTA'
750;'PARTEIRA'
751;'PASSADOR'
752;'PASTELEIRO'
753;'PASTOR'
754;'PATINADOR'
755;'PATOLOGISTA'
756;'PEÃO'
757;'PEÃO DE CHÁCARA'
758;'PEÃO DE RODEIO'
759;'PECUARISTA'
760;'PEDREIRO'
761;'PEIXEIRO'
762;'PELETEIRO'
763;'PERFURADOR'
764;'PERFURADOR DE POÇOS PETRÓLEO'
765;'PERITO CRIMINAL'
766;'PERITO POLICIAL'
767;'PILOTO'
768;'PILOTO DE NAVIO'
769;'PINTOR'
770;'PINTOR DE AUTO'
771;'PINTOR DE CONSTRUÇÃO CIVIL'
772;'PINTOR DE QUADROS'
773;'PIZZAIOLLO'
774;'PLAINADOR'
775;'POLÍTICO'
776;'POLICIAL INATIVO'
777;'POLICIAL MILITAR'
778;'POLIDOR'
779;'PORTEIRO'
780;'PRACISTA'
781;'PRATICO DE FARMÁCIA'
782;'PRENSADOR'
783;'PROCURADOR DA REPUBLICA'
784;'PROCURADOR DE ESTADO'
785;'PROCURADOR DO INSS'
786;'PROCURADORA DA REPUBLICA'
787;'PROCURADORA DE ESTADO'
788;'PRODUTOR DE CINEMA'
789;'PRODUTOR DE TV'
790;'PRODUTOR RURAL'
791;'PROFESSOR'
792;'PROGRAMADOR'
793;'PROJETISTA'
794;'PROMOTOR'
795;'PROMOTOR DE EVENTOS'
796;'PROMOTOR DE VENDAS'
797;'PROMOTOR JURÍDICO'
798;'PROMOTOR PÚBLICO'
799;'PROPAGANDISTA'
800;'PROSTITUTA'
801;'PSIQUIATRA'
802;'PUGILISTA'
803;'QUITANDEIRO'
804;'RADIALISTA'
805;'RADIOTECNICO'
806;'RADIOTELEGRAFISTA'
807;'RECEPCIONISTA'
808;'REDATOR'
809;'RELIGIOSO'
810;'RELOJOEIRO'
811;'REMADOR'
812;'RENDEIRO'
813;'REPARADOR'
814;'REPOSITOR'
815;'REPRESENTANTE COMERCIAL'
816;'REPRESENTANTE DE VENDAS'
817;'RETIFICADOR DE MOTOR'
818;'REVISOR GRÁFICO'
819;'SALGADEIRO'
820;'SALVA VIDAS'
821;'SAPATEIRO'
822;'SECRETARIO'
823;'SEGURADOR'
824;'SEGURANÇA'
825;'SEM OCUPAÇÃO'
826;'SERICULTOR'
827;'SERIGRAFISTA'
828;'SERINGUEIRO'
829;'SERRADOR'
830;'SERRALHEIRO'
831;'SERVENTE'
832;'SERVENTE DE PEDREIRO'
833;'SERVIÇOS GERAIS'
834;'SERVIDOR PÚBLICO'
835;'SERVIDOR PÚBLICO MUNICIPAL'
836;'SOLDADOR'
837;'SONOPLASTA'
838;'SORVETEIRO'
839;'SUB-GERENTE'
840;'SUPERINTENDENTE DE AEROPORTO'
841;'SUPERVISOR DE OFICINA'
842;'SUPERVISOR DE VENDAS'
843;'TÉCNICO'
844;'TÉCNICO AGRÁRIO'
845;'TÉCNICO AGROPECUÁRIO'
846;'TÉCNICO ARQUIVISTA'
847;'TÉCNICO COMPUTADOR'
848;'TÉCNICO DE ARTES GRÁFICAS'
849;'TÉCNICO DE CONTABILIDADE'
850;'TÉCNICO DE FROTA'
851;'TÉCNICO DE FUTEBOL'
852;'TÉCNICO DE IMPERMEABILIZAÇÃO'
853;'TÉCNICO DE laboratório'
854;'TÉCNICO DE laticínios'
855;'TÉCNICO DE MINERAÇÃO'
856;'TÉCNICO DE NUTRIÇÃO'
857;'TÉCNICO DE OBRAS'
858;'TÉCNICO DE PRODUÇÃO alimentícios'
859;'TÉCNICO DE RAIOS-X'
860;'TÉCNICO DE SERVIÇOS ADMINISTRATIVO'
861;'TÉCNICO DE TV'
862;'TÉCNICO EM ADMINISTRAÇÃO'
863;'TÉCNICO EM AGRONOMIA'
864;'TÉCNICO EM CONTABILIDADE'
865;'TÉCNICO EM ENFERMAGEM'
866;'TÉCNICO EM PAPILOSCOPIA'
867;'TÉCNICO EM PARAMEDICO'
868;'TÉCNICO EM PATOLOGIA'
869;'TÉCNICO EM PERFURAÇÃO'
870;'TÉCNICO EM PESCA'
871;'TÉCNICO EM PETRÓLEO'
872;'TÉCNICO EM PROJETISTA'
873;'TÉCNICO EM PUBLICIDADE'
874;'TÉCNICO EM REFRIGERAÇÃO'
875;'TÉCNICO EM SEG DO TRABALHO'
876;'TÉCNICO EM TELECOMUNICAÇÃO'
877;'TÉCNICO EM TELEFONIA'
878;'TÉCNICO EM TRANSPORTE'
879;'TÉCNICO EM VULCANIZAÇÕES'
880;'TÉCNICO HIDRÁULICO'
881;'TÉCNICO INSTRUMENTISTA'
882;'TÉCNICO LEGISLATIVO'
883;'TÉCNICO QUÍMICO'
884;'TÉCNICO TRIBUTÁRIO'
885;'TABELIÃO'
886;'TANOEIRO'
887;'TAPECEIRO'
888;'TAQUIGRAFO'
889;'TAXISTA'
890;'TECELÃO'
891;'TELEFONISTA'
892;'TELEGRAFISTA'
893;'TESOUREIRO'
894;'TINTUREIRO'
895;'TIPÓGRAFO'
896;'TOPÓGRAFO'
897;'TORNEIRO'
898;'TORNEIRO MECÂNICO'
899;'TRABALHADOR RURAL'
900;'TRADUTOR'
901;'TRATORISTA'
902;'TURISMO'
903;'VAQUEIRO'
904;'VAREJISTA'
905;'VENDEDOR AMBULANTE'
906;'VIDRACEIRO'
907;'VIGIA'
908;'VIGILANTE'
909;'VULCANIZADO'
910;'ZELADOR'
911;'TECNÓLOGO EM SANEAMENTO BÁSICO E OBRAS HIDRÁULICAS '
